Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
18/08/2020,12.82675,172.27716,191.94455
19/08/2020,70.96978,508.09862,616.91746
20/08/2020,40.37386,310.9375,372.84324
21/08/2020,39.53972,207.85346,268.48015
22/08/2020,134.71176,255.09352,461.64868
23/08/2020,64.81772,255.86036,355.24614
24/08/2020,74.98436,347.38391,462.35834
25/08/2020,31.20483,214.18861,262.03536
26/08/2020,78.70341,404.74376,525.4206
27/08/2020,80.92197,581.6599,705.7385
28/08/2020,119.68007,479.74198,663.24892
29/08/2020,109.78993,394.22298,562.56513
30/08/2020,75.29844,396.01764,511.47363
31/08/2020,192.10751,623.06548,917.62621
01/09/2020,264.79177,827.95351,1233.96187
02/09/2020,39.63192,561.377,622.14514
03/09/2020,62.19919,349.35293,444.72366
04/09/2020,72.39709,431.08053,542.08783
05/09/2020,123.15164,627.91464,816.74453
06/09/2020,92.26431,509.52902,650.99899
07/09/2020,146.08403,535.31594,759.3083
08/09/2020,98.96703,320.08765,471.83491
09/09/2020,181.62932,524.42857,802.92299
10/09/2020,202.82375,644.24103,955.23311
11/09/2020,103.2832,636.05783,794.42318
12/09/2020,160.36604,400.90134,646.79251
13/09/2020,428.8313,388.15191,1045.68409
14/09/2020,350.89794,1212.79151,1750.82749
15/09/2020,98.89248,575.4684,727.10138
30/09/2020,8.73473,214.40879,227.80182
26/11/2020,279.73821,766.00407,1194.93002
27/11/2020,1099.83436,1406.44866,3092.8378
28/11/2020,530.6117,1416.19427,2229.78745
29/11/2020,270.84931,1234.72534,1650.02183
30/11/2020,375.63607,1026.99371,1602.96095
01/12/2020,195.18802,1003.51045,1302.79456
02/12/2020,684.65988,1455.36376,2505.16093
03/12/2020,99.33446,1054.20951,1206.5202
04/12/2020,246.04351,1028.36204,1405.62344
05/12/2020,121.16828,898.89218,1084.68098
06/12/2020,221.46073,1004.10824,1343.6766
07/12/2020,523.95003,1218.81402,2022.19282
08/12/2020,792.53234,1328.08897,2543.28824
09/12/2020,220.2431,1107.72923,1445.43056
10/12/2020,116.45359,804.09627,982.65588
11/12/2020,291.88464,1167.91883,1615.46899
12/12/2020,954.88249,1575.95706,3040.08976
13/12/2020,47.45527,711.77176,784.53549
14/12/2020,42.55143,650.45454,715.69912
15/12/2020,56.42707,848.29387,934.81415
16/12/2020,93.47206,756.58365,899.90546
17/12/2020,51.7756,614.7455,694.13359
18/12/2020,32.79793,436.89383,487.18325
19/12/2020,32.24273,450.83925,500.27738
20/12/2020,31.41671,516.13556,564.30712
21/12/2020,52.3121,484.63347,564.84419
22/12/2020,501.51667,1090.29194,1859.27342
23/12/2020,44.97387,548.22279,617.18171
24/12/2020,113.03224,505.4851,678.79877
25/12/2020,157.76016,727.74911,969.64459
26/12/2020,19.41162,331.84027,361.60432
27/12/2020,104.81507,614.12979,774.84395
28/12/2020,142.0694,857.08657,1074.92331
29/12/2020,293.40919,942.46922,1392.35701
30/12/2020,823.05818,1492.9475,2754.95242
31/12/2020,229.22649,971.44337,1322.91906
01/01/2021,879.83907,1280.96554,2630.03325
02/01/2021,156.65588,782.50417,1022.70642
03/01/2021,116.34233,615.28268,793.67174
04/01/2021,114.07071,529.31278,704.21874
05/01/2021,101.10599,482.54566,637.57262
06/01/2021,207.47975,710.2761,1028.40725
07/01/2021,880.62475,1279.9691,2630.24153
08/01/2021,457.91261,1034.39901,1736.52184
09/01/2021,583.46397,1118.47796,2013.1102
10/01/2021,381.96634,1042.99703,1628.67061
11/01/2021,57.90372,505.70597,594.49041
12/01/2021,235.93205,1058.68227,1420.43963
13/01/2021,470.66181,1241.36624,1963.0376
14/01/2021,192.48955,1055.44728,1350.59378
15/01/2021,443.51744,1174.84104,1854.89158
16/01/2021,378.07416,1183.25629,1762.96194
17/01/2021,493.4198,1309.88923,2066.45568
18/01/2021,63.14687,759.00159,855.8254
19/01/2021,28.51743,407.6742,451.40032
20/01/2021,17.17549,260.37274,286.70812
21/01/2021,62.36502,371.69439,467.31938
22/01/2021,135.66713,719.44166,927.46166
23/01/2021,347.11225,1049.11028,1581.34166
24/01/2021,193.76989,1057.78677,1354.89641
25/01/2021,708.00908,1377.44226,2463.04101
26/01/2021,125.64217,810.9914,1003.64002
27/01/2021,216.71441,929.74577,1262.03654
28/01/2021,87.53192,590.09898,724.31266
29/01/2021,222.78658,713.6466,1055.2479
30/01/2021,116.5152,507.6469,686.30106
31/01/2021,184.91739,625.56564,909.10167
01/02/2021,204.4566,695.76683,1009.26253
02/02/2021,96.33934,510.8102,658.52843
03/02/2021,186.06116,812.82185,1098.11165
04/02/2021,78.76781,716.4896,837.26519
05/02/2021,60.2801,546.80961,639.23778
06/02/2021,149.80041,618.9648,848.65553
07/02/2021,55.10276,280.48117,364.97085
08/02/2021,104.05574,471.23754,630.78744
09/02/2021,67.7347,350.78108,454.63951
10/02/2021,130.80893,703.77101,904.34189
11/02/2021,213.70559,943.57399,1271.25128
12/02/2021,227.74548,932.37957,1281.58441
13/02/2021,96.05881,565.26634,712.55446
14/02/2021,37.12541,454.27713,511.20194
15/02/2021,60.3386,626.94678,719.46468
16/02/2021,45.26658,492.73143,562.13929
17/02/2021,34.31319,367.33848,419.95134
18/02/2021,78.69806,469.3998,590.06843
19/02/2021,39.8815,478.54059,539.69134
20/02/2021,36.65602,363.86863,420.07376
21/02/2021,45.05967,522.4856,591.5761
22/02/2021,189.07149,1022.05795,1311.9635
23/02/2021,50.46283,472.83138,550.20659
24/02/2021,46.38975,436.41241,507.54234
25/02/2021,440.81738,1171.84562,1847.75615
26/02/2021,290.33744,1130.93254,1576.1104
27/02/2021,240.18851,1095.44371,1463.72762
28/02/2021,94.59057,687.39705,832.43388
01/03/2021,182.65829,769.58047,1049.65263
02/03/2021,391.80117,824.98831,1425.7417
03/03/2021,775.22665,1113.56502,2302.22926
04/03/2021,153.48733,784.03317,1019.37715
05/03/2021,104.54811,607.82107,768.1259
06/03/2021,61.84082,632.91697,727.73816
07/03/2021,60.62878,743.7283,836.69114
08/03/2021,345.13759,1387.99234,1917.19594
09/03/2021,588.43383,1221.56211,2123.81468
10/03/2021,29.39552,324.09288,369.16538
11/03/2021,135.96336,430.7879,639.26213
12/03/2021,54.82512,331.36573,415.42972
13/03/2021,223.66217,678.54941,1021.49326
14/03/2021,496.22793,1194.41843,1955.2906
15/03/2021,156.25303,898.40142,1137.98599
16/03/2021,281.65203,874.81804,1306.67842
17/03/2021,180.26872,808.8316,1085.23978
18/03/2021,202.67697,831.28153,1142.04855
19/03/2021,97.69815,561.71175,711.51346
20/03/2021,278.23344,830.46173,1257.0804
21/03/2021,73.93061,529.18862,642.54737
22/03/2021,272.23382,1005.62864,1423.04797
23/03/2021,58.04469,620.39486,709.3954
24/03/2021,52.94194,486.746,567.92246
25/03/2021,94.68989,500.76629,645.95537
26/03/2021,30.08698,341.43231,387.56501
27/03/2021,41.51755,308.79787,372.45716
28/03/2021,18.54397,190.80786,219.24153
29/03/2021,31.41296,403.76817,451.93402
30/03/2021,509.2009,1361.10042,2141.86419
31/03/2021,811.74053,1765.69159,3010.34299
01/04/2021,246.1372,674.72375,1052.12883
02/04/2021,50.74683,300.09406,377.90481
03/04/2021,54.80083,369.65199,453.67878
04/04/2021,51.15545,480.4009,558.83813
05/04/2021,113.65953,598.9472,773.22266
06/04/2021,151.46982,674.42231,906.67277
07/04/2021,369.34618,1289.1002,1855.42311
08/04/2021,53.09075,519.56379,600.96845
09/04/2021,103.30916,634.06316,792.46831
10/04/2021,55.8203,465.13688,550.72677
11/04/2021,74.01525,560.67438,674.1628
12/04/2021,94.86321,926.68234,1072.13726
13/04/2021,221.18752,1163.1349,1502.28437
14/04/2021,137.78457,899.22026,1110.487
15/04/2021,115.9537,708.10281,885.89599
16/04/2021,96.43009,759.30204,907.15945
17/04/2021,71.53237,660.09605,769.77746
18/04/2021,58.25454,646.03187,735.35422
19/04/2021,177.21089,1024.79885,1296.51837
20/04/2021,156.23337,1222.46029,1462.01477
21/04/2021,111.56909,1005.59244,1176.66263
22/04/2021,82.9243,556.706,683.85477
23/04/2021,138.81101,852.21284,1065.0534
24/04/2021,78.62641,662.00078,782.55951
25/04/2021,49.22661,357.88225,433.36196
26/04/2021,71.03135,479.52883,588.44207
27/04/2021,110.97277,983.62409,1153.77998
28/04/2021,95.6744,781.25499,927.95364
29/04/2021,77.57688,629.38029,748.32978
30/04/2021,69.74261,658.68156,765.61872
01/05/2021,60.26271,577.30876,669.71023
02/05/2021,54.65584,647.22734,731.03173
03/05/2021,27.94372,250.85514,293.70153
04/05/2021,153.18544,761.4714,996.35248
05/05/2021,161.90799,804.0425,1052.29789
06/05/2021,144.1918,740.56315,961.65409
07/05/2021,170.31678,845.29117,1106.43994
08/05/2021,26.93053,315.01586,356.30878
09/05/2021,38.22348,324.80075,383.40924
10/05/2021,27.97907,254.5938,297.49439
11/05/2021,57.00949,464.7207,552.13402
12/05/2021,26.88735,293.62085,334.84745
13/05/2021,79.87657,761.68104,884.15672
14/05/2021,62.75559,585.88768,682.11154
15/05/2021,35.07227,476.22544,530.00214
16/05/2021,30.31888,347.12685,393.61522
17/05/2021,165.65795,966.13257,1220.13785
18/05/2021,64.91903,519.53824,619.07936
19/05/2021,139.01918,866.64787,1079.80767
20/05/2021,40.43205,402.92627,464.9212
21/05/2021,26.71127,221.43559,262.39228
22/05/2021,106.61165,701.94868,865.41756
23/05/2021,23.40008,271.39916,307.27878
24/05/2021,47.41841,539.16684,611.87396
25/05/2021,92.25731,676.40305,817.86226
26/05/2021,221.4967,948.52885,1288.15232
27/05/2021,210.11955,1094.73814,1416.9169
28/05/2021,61.96483,850.22325,945.23457
29/05/2021,46.55548,603.90142,675.28542
30/05/2021,33.17272,337.99008,388.85417
31/05/2021,40.20653,446.53149,508.18063
01/06/2021,74.20909,642.53724,756.32288
02/06/2021,62.88866,809.11632,905.54422
03/06/2021,38.69775,425.2092,484.54485
04/06/2021,81.89929,562.41204,687.98919
05/06/2021,60.95993,543.03799,636.50855
06/06/2021,49.77342,433.45679,509.77495
07/06/2021,38.25613,336.39197,395.05053
08/06/2021,82.65004,436.03909,562.76734
09/06/2021,48.09365,447.58968,521.33221
10/06/2021,50.51988,273.72887,351.19161
11/06/2021,54.35792,340.5754,423.92299
12/06/2021,62.26035,480.04709,575.51162
13/06/2021,26.18459,390.3657,430.51483
14/06/2021,44.58357,453.88022,522.24071
15/06/2021,51.39346,499.38075,578.18297
16/06/2021,32.43789,460.17794,509.91539
17/06/2021,85.19075,540.1827,670.80667
18/06/2021,105.8486,539.43964,701.73856
19/06/2021,53.79145,354.84841,437.32744
20/06/2021,50.17208,277.7935,354.7229
21/06/2021,78.38076,365.10572,485.28786
22/06/2021,84.13425,407.03533,536.03938
23/06/2021,61.99812,541.24827,636.3107
24/06/2021,103.59167,692.27264,851.11098
25/06/2021,63.23217,402.88794,499.84259
26/06/2021,51.51453,409.03586,488.02365
27/06/2021,34.61369,314.81536,367.88894
28/06/2021,84.18499,477.68816,606.77
29/06/2021,95.0885,498.58886,644.38921
30/06/2021,97.00532,481.96762,630.70703
01/07/2021,59.70192,513.67134,605.21297
02/07/2021,38.41691,441.43748,500.34263
03/07/2021,26.14143,300.12528,340.20826
04/07/2021,29.48862,207.06825,252.28346
05/07/2021,27.92367,216.13184,258.94751
06/07/2021,38.05147,276.40521,334.74993
07/07/2021,37.14932,223.1592,280.12078
08/07/2021,34.08113,288.7233,340.98023
09/07/2021,44.70502,357.24417,425.7909
10/07/2021,60.09405,632.19259,724.3355
11/07/2021,34.30496,326.47536,379.07556
12/07/2021,47.58996,504.40156,577.3718
13/07/2021,67.28322,526.83612,630.00228
14/07/2021,84.77734,503.72102,633.7111
15/07/2021,95.12232,436.89387,582.74607
16/07/2021,67.62498,450.79681,554.48694
17/07/2021,42.68171,402.99086,468.43527
18/07/2021,60.8725,659.90961,753.24611
19/07/2021,48.65817,664.24382,738.85193
20/07/2021,56.76696,754.85281,841.89426
21/07/2021,57.08876,658.13721,745.672
22/07/2021,37.9211,603.13731,661.28216
23/07/2021,46.07058,294.23479,364.87534
24/07/2021,50.33986,378.74396,455.93061
25/07/2021,35.41388,494.63185,548.93231
26/07/2021,45.33684,404.01833,473.5338
27/07/2021,23.72086,265.41129,301.78274
28/07/2021,16.13755,109.43902,134.18292
29/07/2021,11.89896,125.95479,144.19963
30/07/2021,62.50983,415.99377,511.84084
31/07/2021,50.03447,456.23841,532.9568
01/08/2021,59.90067,374.2665,466.1129
02/08/2021,38.41446,335.88735,394.78869
03/08/2021,29.547,414.80304,460.10779
04/08/2021,51.78199,533.71846,613.11638
05/08/2021,26.03925,369.3944,409.32071
06/08/2021,23.37279,218.97664,254.81439
07/08/2021,26.66174,284.39793,325.27866
08/08/2021,16.45054,160.34972,185.57355
09/08/2021,30.68579,280.29007,327.34093
10/08/2021,45.81207,304.80741,375.05159
11/08/2021,28.27856,288.81249,332.17235
12/08/2021,26.74106,264.12887,305.13125
13/08/2021,28.45926,249.01537,292.65231
14/08/2021,23.57024,225.89913,262.03968
15/08/2021,17.88334,195.74833,223.16906
16/08/2021,105.295,623.82885,785.27888
17/08/2021,103.9483,723.27304,882.65814
18/08/2021,68.29346,475.49554,580.21066
19/08/2021,38.03845,329.78135,388.10616
20/08/2021,53.68785,359.31526,441.63538
21/08/2021,30.498,427.10755,473.87044
22/08/2021,83.73559,542.93553,671.32838
23/08/2021,55.53745,426.50798,511.66417
24/08/2021,48.51873,415.25983,489.65412
25/08/2021,61.12155,418.93826,512.65664
26/08/2021,69.89819,401.76416,508.93986
27/08/2021,68.83034,473.92997,579.46831
28/08/2021,47.21702,415.11603,487.51443
29/08/2021,42.20258,399.97913,464.68882
30/08/2021,44.09043,322.09663,389.70101
31/08/2021,78.68057,460.76621,581.40803
01/09/2021,72.35326,454.45457,565.39464
02/09/2021,64.74567,411.33801,510.61329
03/09/2021,45.9082,484.1836,554.5752
04/09/2021,38.07517,453.29533,511.67644
05/09/2021,30.24491,529.59652,575.97138
06/09/2021,112.11279,1016.99865,1188.90252
07/09/2021,231.85508,1165.88234,1521.38845
08/09/2021,70.83604,1062.48267,1171.09645
09/09/2021,24.14778,366.72541,403.75149
10/09/2021,25.08067,378.47887,416.93537
11/09/2021,18.00022,292.70241,320.30232
12/09/2021,33.77579,456.83105,508.61989
13/09/2021,70.67323,485.60398,593.96812
14/09/2021,152.11069,761.63781,994.87097
15/09/2021,134.60086,685.95478,892.33991
16/09/2021,116.39733,639.38309,817.85652
17/09/2021,32.35251,467.12087,516.72742
18/09/2021,68.25727,753.6067,858.26637
19/09/2021,69.01074,771.58803,877.40305
20/09/2021,86.47275,603.22369,735.81342
21/09/2021,143.16443,868.33628,1087.85194
22/09/2021,59.58608,652.61167,743.9757
23/09/2021,39.76788,479.21518,540.19178
24/09/2021,30.88142,388.52035,435.87119
25/09/2021,44.70749,464.02675,532.57725
26/09/2021,33.56053,413.46447,464.92319
27/09/2021,24.19565,278.67435,315.7738
28/09/2021,30.60633,372.69056,419.61963
29/09/2021,104.65235,696.55997,857.02465
30/09/2021,33.42896,357.89951,409.15652
01/10/2021,32.49605,425.01189,474.83849
02/10/2021,35.09142,437.55786,491.36398
03/10/2021,22.47335,236.55939,271.01805
04/10/2021,28.68072,373.08669,417.06319
05/10/2021,92.39309,552.47617,694.14359
06/10/2021,183.7217,880.24923,1161.95188
07/10/2021,55.77073,552.04126,637.5552
08/10/2021,97.09348,590.46303,739.33761
09/10/2021,115.94286,841.34399,1019.12054
10/10/2021,130.40282,746.05848,946.00664
11/10/2021,149.27612,648.62577,877.51259
12/10/2021,133.39288,350.35835,554.89123
15/10/2021,167.82281,620.28646,877.61116
16/10/2021,344.59056,1078.22245,1606.58728
17/10/2021,21.20569,633.5962,666.11113
18/10/2021,62.4738,695.57792,791.36969
19/10/2021,25.49263,276.64261,315.73072
20/10/2021,23.5311,346.17307,382.2536
21/10/2021,243.32959,963.58801,1336.68816
22/10/2021,123.26927,961.03978,1150.05001
23/10/2021,24.5622,588.84434,626.50578
24/10/2021,16.64629,365.24205,390.76598
25/10/2021,37.49927,625.7806,683.27866
26/10/2021,26.01636,426.26255,466.15373
27/10/2021,19.08846,329.67716,358.94565
28/10/2021,29.36074,495.66911,540.68832
29/10/2021,26.88283,509.71567,550.93541
30/10/2021,26.08592,509.51672,549.51459
31/10/2021,18.56748,304.01538,332.48512
01/11/2021,38.94019,517.21844,576.92591
02/11/2021,441.59565,1260.77554,1937.87938
03/11/2021,749.99413,1109.82303,2259.79795
04/11/2021,143.47072,780.71659,1000.70198
05/11/2021,377.17824,1254.72922,1833.06108
06/11/2021,24.11813,415.55235,452.53297
07/11/2021,127.11559,963.14146,1158.0493
08/11/2021,153.5156,878.44996,1113.83725
09/11/2021,30.11275,570.45195,616.62418
10/11/2021,63.1121,739.36659,836.13705
11/11/2021,47.15329,651.29544,723.59614
12/11/2021,29.11595,491.35761,536.00143
13/11/2021,134.39081,808.98549,1015.04849
14/11/2021,79.67044,490.74813,612.90777
15/11/2021,233.34217,962.76828,1320.55462
16/11/2021,399.2602,1053.42403,1665.61444
17/11/2021,308.43653,1211.68029,1684.60969
18/11/2021,93.87928,859.92519,1003.87139
19/11/2021,171.00283,939.77412,1201.97481
20/11/2021,263.9455,1086.49584,1491.20665
21/11/2021,81.42973,526.56682,651.42399
22/11/2021,269.81756,786.8791,1200.59354
23/11/2021,654.00259,1148.81619,2151.60616
24/11/2021,891.04829,1259.71236,2625.96734
25/11/2021,291.28143,1021.37362,1467.99891
26/11/2021,237.57164,964.60885,1328.8803
27/11/2021,127.24632,507.38811,702.49635
28/11/2021,105.22077,657.27792,818.61421
29/11/2021,388.32873,1175.5087,1770.93774
30/11/2021,84.75268,660.46283,790.41512
01/12/2021,218.77903,796.36928,1131.82576
02/12/2021,411.88657,1159.75385,1791.30445
03/12/2021,421.60696,1145.43746,1791.89247
04/12/2021,407.29445,1152.68042,1777.18984
05/12/2021,178.47188,663.98399,937.63707
06/12/2021,269.8254,1072.54016,1486.26665
07/12/2021,87.65826,841.58769,975.9951
08/12/2021,40.39134,444.2287,506.1612
09/12/2021,69.35519,737.95525,844.2984
10/12/2021,444.68656,1074.09026,1755.93341
11/12/2021,120.00189,976.30195,1160.30227
12/12/2021,21.47812,418.35184,451.28441
13/12/2021,27.33059,466.18387,508.09017
14/12/2021,52.36997,636.95823,717.25766
15/12/2021,87.83013,790.59428,925.26525
16/12/2021,101.34557,817.04561,972.43996
17/12/2021,131.7181,678.03002,879.99494
18/12/2021,132.669,708.33231,911.75527
19/12/2021,180.10011,641.95031,918.09996
20/12/2021,82.51064,629.40685,755.92138
21/12/2021,89.38019,803.31527,940.36295
22/12/2021,236.61736,1061.00138,1423.80956
23/12/2021,61.87135,719.54998,814.41803
24/12/2021,97.40888,816.11956,965.47777
25/12/2021,102.51701,603.00808,760.19862
26/12/2021,608.22646,781.7968,1714.39768
27/12/2021,26.96178,527.82298,569.16382
28/12/2021,211.86751,738.0941,1062.95308
29/12/2021,39.10786,507.48471,567.4492
30/12/2021,18.76685,235.98361,264.75902
31/12/2021,20.77319,290.89017,322.74192
01/01/2022,21.50096,284.24661,317.21421
02/01/2022,14.67357,229.7018,252.20088
03/01/2022,16.07445,339.82277,364.4699
04/01/2022,335.79721,998.14254,1513.02446
05/01/2022,487.07914,1395.27759,2142.1218
06/01/2022,165.52002,884.37127,1138.16503
07/01/2022,142.79994,773.13154,992.08838
08/01/2022,76.16,697.36276,814.13977
09/01/2022,81.48002,786.12608,911.06031
10/01/2022,557.63423,1291.56173,2146.58892
11/01/2022,127.15667,748.69455,943.66544
12/01/2022,917.24889,1473.22467,2879.65331
13/01/2022,734.19299,1431.11146,2556.85825
14/01/2022,2174.27612,1875.9856,5209.82915
15/01/2022,343.91728,1055.68217,1583.01461
16/01/2022,199.77845,965.09986,1271.42254
17/01/2022,934.12549,1573.63338,3005.93914
18/01/2022,1816.43108,1384.62606,4169.78152
19/01/2022,159.37356,901.07016,1145.43951
20/01/2022,180.83665,928.58748,1205.86648
21/01/2022,598.62402,1574.62768,2492.50499
22/01/2022,160.03334,894.89491,1140.27593
23/01/2022,21.67122,375.75909,408.98781
24/01/2022,108.47453,689.6527,855.97795
25/01/2022,227.07369,841.99145,1190.16626
26/01/2022,226.78387,915.66956,1263.39999
27/01/2022,146.28828,986.42301,1210.72851
28/01/2022,159.65607,1034.36172,1279.16424
29/01/2022,86.41531,637.65573,770.15731
30/01/2022,79.74336,686.86832,809.13968
31/01/2022,193.618,871.08242,1167.95923
01/02/2022,179.545,925.86839,1201.16685
02/02/2022,170.6531,876.673,1138.33741
03/02/2022,43.11678,534.42059,600.53208
04/02/2022,142.60866,726.93907,945.60258
05/02/2022,36.80944,395.49896,451.93933
06/02/2022,96.39765,463.17172,610.97935
07/02/2022,126.92065,683.38519,877.99407
08/02/2022,26.03081,336.17907,376.09235
09/02/2022,56.96389,501.5268,588.87021
10/02/2022,342.31886,1182.457,1707.33865
11/02/2022,84.55734,691.62319,821.27595
12/02/2022,26.95601,402.05287,443.38485
13/02/2022,16.80393,234.94731,260.71297
14/02/2022,93.0149,637.65096,780.27184
15/02/2022,36.12613,566.24985,621.64248
16/02/2022,34.53801,287.4164,340.37395
17/02/2022,63.29687,532.14269,629.19655
18/02/2022,31.66901,290.83123,339.38973
19/02/2022,47.35477,481.66075,554.2703
20/02/2022,18.90467,217.36657,246.35327
21/02/2022,80.35003,519.63596,642.83763
22/02/2022,51.85656,606.07673,685.58897
23/02/2022,26.66074,455.42166,496.30091
24/02/2022,115.58014,635.08743,812.30779
25/02/2022,198.07886,949.60597,1253.32262
26/02/2022,112.98318,900.5808,1073.81922
27/02/2022,33.99082,415.96096,468.07942
28/02/2022,31.56767,555.20924,603.61227
01/03/2022,200.00143,768.57876,1075.24333
02/03/2022,257.91846,1213.80284,1609.27231
03/03/2022,358.38782,991.19893,1540.71923
04/03/2022,146.07727,774.27722,998.25926
05/03/2022,79.00178,531.92197,653.05632
06/03/2022,58.98518,363.60508,454.04769
07/03/2022,97.55244,616.41125,765.98952
08/03/2022,85.04504,703.04986,833.45037
09/03/2022,36.87068,524.72089,581.25513
10/03/2022,64.20565,655.8467,754.29391
11/03/2022,51.30993,594.43052,673.10458
12/03/2022,26.20296,334.5479,374.72522
13/03/2022,23.6029,380.21567,416.40627
14/03/2022,27.96765,305.59513,348.47827
15/03/2022,22.10973,289.94974,323.85083
16/03/2022,234.27901,703.25721,1062.48
17/03/2022,132.50681,796.09059,999.26482
18/03/2022,155.12867,751.04024,988.90083
19/03/2022,93.31342,606.26133,749.33989
20/03/2022,44.98381,498.78214,567.75634
21/03/2022,246.21661,1010.26524,1387.7921
22/03/2022,299.1789,1100.86687,1559.60144
23/03/2022,297.06138,683.55895,1139.04668
30/03/2022,47.06459,234.35466,306.51934
31/03/2022,104.83161,401.53499,562.27451
01/04/2022,114.23646,467.52143,642.68153
02/04/2022,97.12313,559.00986,707.92987
03/04/2022,173.52914,596.14373,862.21801
04/04/2022,545.62875,610.79092,1447.40996
05/04/2022,357.99207,652.82639,1201.7399
06/04/2022,34.43588,224.705,277.50592
07/04/2022,329.31662,583.93266,1088.87776
08/04/2022,127.10359,577.62062,772.51009
09/04/2022,498.25623,787.2005,1551.18272
10/04/2022,51.92846,406.21142,485.83391
11/04/2022,136.01125,929.82176,1138.36939
12/04/2022,131.7525,643.98366,846.0013
13/04/2022,104.15565,566.27494,725.97805
14/04/2022,343.35368,834.87574,1361.34401
15/04/2022,328.85745,1043.20375,1547.44481
16/04/2022,179.00653,977.77933,1252.25212
17/04/2022,78.68828,626.69299,747.34665
18/04/2022,224.85492,758.28468,1103.05743
19/04/2022,109.53712,690.18623,858.14077
20/04/2022,50.0351,255.99041,332.70981
16/05/2022,26.6329,121.29737,162.1339
17/05/2022,56.40582,442.5423,529.03004
18/05/2022,38.76409,356.43375,415.87119
19/05/2022,55.33955,408.8691,493.72191
20/05/2022,74.44134,427.55534,541.69713
21/05/2022,55.99617,411.9354,497.79497
22/05/2022,31.78478,325.98295,374.71888
23/05/2022,70.5936,532.84818,641.09017
24/05/2022,126.04661,549.85896,743.12769
25/05/2022,31.195,284.49306,332.32474
26/05/2022,41.11058,272.58598,335.62129
27/05/2022,137.92376,512.29343,723.77358
28/05/2022,65.93108,352.4359,453.52882
29/05/2022,45.83995,295.55512,365.84206
30/05/2022,32.25752,375.07514,424.53596
31/05/2022,112.35238,547.34545,719.61672
01/06/2022,275.36253,754.10811,1176.3247
02/06/2022,60.53311,632.32912,725.14517
03/06/2022,45.31655,424.05645,493.5408
04/06/2022,52.53462,268.79961,349.35157
05/06/2022,65.79315,359.71915,460.60058
06/06/2022,213.51824,507.68225,835.07229
07/06/2022,48.17207,307.86504,381.72784
08/06/2022,92.19273,397.89844,539.25862
09/06/2022,64.32789,313.20373,411.83841
10/06/2022,27.69024,177.93067,220.38845
11/06/2022,34.50267,271.3119,324.21525
12/06/2022,67.08247,394.24689,497.10527
13/06/2022,91.91822,534.49968,675.43895
14/06/2022,31.7109,316.88842,365.51105
15/06/2022,30.76693,597.78265,644.95791
16/06/2022,55.19803,635.25634,719.89209
17/06/2022,17.40052,351.94822,378.62871
18/06/2022,64.85379,408.58647,508.02755
19/06/2022,48.79498,242.14225,316.96011
20/06/2022,69.14878,374.53132,480.558
21/06/2022,62.71721,573.13657,669.30156
22/06/2022,55.79342,543.77538,629.32406
23/06/2022,61.64775,538.44181,632.96706
24/06/2022,23.69151,225.09263,261.41902
25/06/2022,24.62212,176.90676,214.66009
26/06/2022,21.42265,162.87571,195.7233
27/06/2022,38.42298,245.15712,304.07152
28/06/2022,29.00789,240.4355,284.91364
29/06/2022,33.92219,275.00437,327.01759
30/06/2022,40.34547,283.47071,345.3329
01/07/2022,45.15413,277.75794,346.9933
02/07/2022,33.3236,235.75506,286.85046
03/07/2022,67.40829,345.73945,449.09742
04/07/2022,103.32192,502.10889,660.53363
05/07/2022,128.64691,479.25229,676.50813
06/07/2022,192.19734,519.3154,814.01389
07/07/2022,118.30167,511.70049,693.09387
08/07/2022,90.67093,590.64206,729.66885
09/07/2022,67.78989,427.59801,531.54106
10/07/2022,28.78137,317.56776,361.69854
11/07/2022,25.18359,365.67556,404.28985
12/07/2022,27.44266,459.64705,501.72511
13/07/2022,55.98371,523.20564,609.04611
14/07/2022,97.15984,518.60056,667.5769
15/07/2022,105.43203,490.4387,652.09891
16/07/2022,44.81791,353.09104,421.81086
17/07/2022,23.8248,362.26877,398.79964
18/07/2022,54.63358,801.06076,884.83105
19/07/2022,52.00318,825.62654,905.36367
20/07/2022,35.18374,292.7301,346.67775
21/07/2022,63.98458,443.73828,541.84653
22/07/2022,50.93976,439.54648,517.65297
23/07/2022,23.71601,215.16838,251.53236
24/07/2022,22.89473,113.88971,148.99442
25/07/2022,57.22658,265.91156,353.65774
26/07/2022,59.05954,369.42724,459.98392
27/07/2022,48.23439,489.8318,563.7901
28/07/2022,34.36642,401.57839,454.2728
29/07/2022,44.99283,464.54372,533.53172
30/07/2022,30.369,283.68026,330.24542
31/07/2022,38.28607,206.8061,265.51059
01/08/2022,50.23382,310.374,387.39811
02/08/2022,43.67146,177.26803,244.22996
03/08/2022,13.36904,52.5258,73.02468
15/08/2022,16.51773,445.31549,470.64231
16/08/2022,42.35871,675.69052,740.63958
17/08/2022,118.08536,1005.20828,1186.26999
18/08/2022,48.99869,423.92508,499.05539
19/08/2022,78.73372,437.45103,558.1744
20/08/2022,31.5973,303.89894,352.34744
21/08/2022,28.77341,312.65752,356.77611
22/08/2022,30.45247,387.19779,433.8909
23/08/2022,46.64799,302.58991,374.11576
24/08/2022,38.25258,393.60849,452.2616
