Date,Sum of Nitric oxide,Sum of Nitrogen dioxide,Sum of Nitrogen oxides as nitrogen dioxide
20/02/2022,373.34002,554.83607,1127.28276
21/02/2022,616.79811,778.65747,1724.40139
22/02/2022,656.96823,835.887,1843.22417
23/02/2022,333.86237,460.98776,972.90291
24/02/2022,516.84147,647.11071,1439.58988
25/02/2022,570.15819,723.83403,1598.06436
26/02/2022,114.911,254.13777,430.33216
27/02/2022,71.90488,213.34037,323.59295
28/02/2022,479.06688,713.32602,1447.88499
01/03/2022,513.44089,782.52577,1569.7908
02/03/2022,311.69539,451.91968,929.84591
03/03/2022,357.02519,586.24236,1133.67331
04/03/2022,1016.93366,1139.30781,2698.58433
05/03/2022,709.94335,910.47086,1999.03544
06/03/2022,195.08021,418.16012,717.27891
07/03/2022,247.4753,478.16647,857.62331
08/03/2022,88.03378,214.43296,349.41622
09/03/2022,119.07401,365.59307,548.17063
10/03/2022,134.7519,381.35177,587.96843
11/03/2022,125.97053,421.63068,614.78278
12/03/2022,117.26637,344.24338,524.04926
13/03/2022,56.74807,210.91775,297.93025
14/03/2022,241.90413,506.58477,877.49929
15/03/2022,180.15112,427.62524,703.85306
16/03/2022,1154.73435,1285.69904,3056.267
17/03/2022,542.09579,796.56356,1627.76551
18/03/2022,235.62034,513.1725,874.45201
19/03/2022,120.25689,377.83745,562.22879
20/03/2022,77.64147,294.93904,413.98758
21/03/2022,458.28031,854.87016,1557.55687
22/03/2022,417.22396,879.67135,1519.40581
23/03/2022,414.29486,987.0687,1622.31197
24/03/2022,1249.19438,1431.80387,3347.20853
25/03/2022,1093.34588,1192.87062,2869.31096
26/03/2022,388.08724,720.90472,1315.96347
27/03/2022,1055.48838,1037.33769,2655.73063
28/03/2022,567.98809,979.76124,1850.66414
29/03/2022,724.73986,1003.17379,2114.42609
30/03/2022,630.88804,755.82501,1723.17318
31/03/2022,536.86142,723.55034,1546.72632
01/04/2022,722.44804,1097.42755,2205.16576
02/04/2022,772.00339,1124.63446,2308.35648
03/04/2022,299.66899,591.06337,1050.54934
04/04/2022,471.24193,629.19973,1351.76062
05/04/2022,859.4735,996.66581,2314.50681
06/04/2022,561.8583,726.35067,1587.85472
07/04/2022,387.84527,547.36585,1142.05362
08/04/2022,377.87681,512.95761,1092.36068
09/04/2022,551.6642,740.93224,1586.80552
10/04/2022,237.30357,592.28273,956.14312
11/04/2022,168.1081,480.44003,738.2022
12/04/2022,455.86877,1015.92359,1714.91264
13/04/2022,719.91631,880.50398,1984.36029
14/04/2022,408.72752,694.16773,1320.87456
15/04/2022,174.23387,413.93406,681.08892
16/04/2022,169.19209,466.92054,726.34476
17/04/2022,95.38738,426.7319,572.99054
18/04/2022,241.2463,504.39241,874.29823
19/04/2022,336.83381,610.83826,1127.30954
20/04/2022,500.47224,785.45618,1552.83619
21/04/2022,540.88352,952.27348,1781.61664
22/04/2022,613.68999,846.62395,1787.60212
23/04/2022,451.05546,696.66387,1388.27257
24/04/2022,204.98337,444.23399,758.53743
25/04/2022,635.49561,889.21845,1863.63138
26/04/2022,558.46724,822.63576,1678.94027
27/04/2022,408.72099,633.27834,1259.97509
28/04/2022,478.82263,675.55903,1409.74342
29/04/2022,582.52479,981.74066,1874.93285
30/04/2022,136.45302,378.8376,588.06261
01/05/2022,237.38541,504.80916,868.79502
02/05/2022,454.69278,680.63923,1377.82508
03/05/2022,184.55275,386.66466,669.64157
04/05/2022,866.45085,938.45554,2266.99496
05/05/2022,448.86039,533.43537,1221.67836
06/05/2022,647.50084,776.84479,1769.66557
07/05/2022,283.56139,523.05567,957.84367
08/05/2022,64.13301,193.77889,292.11479
09/05/2022,133.95378,296.39958,501.79248
10/05/2022,268.72861,395.93929,807.98408
11/05/2022,571.26943,806.84511,1682.77933
12/05/2022,454.57814,640.40273,1337.41278
13/05/2022,412.94099,641.3976,1274.5649
14/05/2022,423.08952,765.88637,1414.61461
15/05/2022,228.29449,579.56949,929.61613
16/05/2022,587.32839,1328.42788,2228.98557
17/05/2022,230.79492,466.8127,820.69326
18/05/2022,144.29385,291.48741,512.73493
19/05/2022,254.79568,468.69516,859.3764
20/05/2022,230.39159,448.09332,801.35546
21/05/2022,303.73596,486.07658,951.79848
22/05/2022,69.16691,181.2549,287.30929
23/05/2022,377.02307,481.07235,1059.16638
24/05/2022,458.61546,583.36749,1286.56804
25/05/2022,396.78664,547.48634,1155.884
26/05/2022,420.67992,564.0853,1209.11878
27/05/2022,472.90374,575.78933,1300.89827
28/05/2022,404.50189,516.0043,1136.23183
29/05/2022,294.98274,418.32739,870.62795
30/05/2022,551.79639,664.49288,1510.56883
31/05/2022,641.13159,842.89771,1825.95243
01/06/2022,504.57424,757.89745,1531.56713
02/06/2022,474.76422,781.23768,1509.19933
03/06/2022,445.03131,680.36251,1362.73425
04/06/2022,193.92594,426.34011,723.68908
05/06/2022,210.44864,517.60495,840.28834
06/06/2022,491.0799,692.03552,1445.01417
07/06/2022,551.09971,732.82312,1577.83092
08/06/2022,461.42307,872.17074,1579.67624
09/06/2022,156.58026,414.13648,654.2228
10/06/2022,169.14622,316.04093,575.39486
11/06/2022,154.49569,279.66252,516.55257
12/06/2022,225.34259,423.34614,768.86664
13/06/2022,642.17805,752.67792,1737.33716
14/06/2022,437.21767,614.4131,1284.80415
15/06/2022,222.69456,415.47642,756.93664
16/06/2022,235.41379,388.27688,749.23959
17/06/2022,299.44837,493.22227,952.37001
18/06/2022,356.52925,498.59705,1045.26755
19/06/2022,205.13146,304.32047,618.85097
20/06/2022,389.84418,606.65333,1204.40605
21/06/2022,695.61344,793.69088,1860.28329
22/06/2022,629.31597,788.65688,1753.59456
23/06/2022,572.11068,608.7593,1485.98342
24/06/2022,444.92647,838.0458,1520.25685
25/06/2022,81.85922,284.87215,410.38786
26/06/2022,48.20275,162.45945,236.36925
27/06/2022,54.70731,108.15605,192.03939
28/06/2022,31.22888,86.51471,134.3983
29/06/2022,110.02133,290.55548,459.25247
30/06/2022,475.98893,748.08335,1477.92282
01/07/2022,489.29584,622.53759,1372.78075
02/07/2022,468.94742,551.12042,1270.16305
03/07/2022,252.25756,311.66894,698.45849
04/07/2022,422.34481,469.80106,1117.38738
05/07/2022,356.47054,469.69946,1016.28001
06/07/2022,423.72764,426.6423,1076.34893
07/07/2022,438.97035,474.27063,1147.34909
08/07/2022,488.16959,540.17274,1288.68899
09/07/2022,360.6347,507.42254,1060.388
10/07/2022,350.0036,514.53472,1051.19938
11/07/2022,236.46425,342.77256,705.34602
12/07/2022,374.0326,621.7623,1195.27095
13/07/2022,469.53885,550.72742,1270.67696
14/07/2022,499.5525,573.96612,1339.93591
15/07/2022,568.61474,644.24323,1516.10696
16/07/2022,303.37213,501.08715,966.25121
17/07/2022,137.72426,352.96555,564.13977
18/07/2022,315.05038,638.38213,1121.4526
19/07/2022,618.24177,1222.15608,2170.11351
20/07/2022,555.06574,835.11664,1686.2055
21/07/2022,323.48983,477.55289,973.56367
22/07/2022,361.45393,592.7076,1146.92915
23/07/2022,97.13735,306.96358,455.90544
24/07/2022,118.7161,214.12561,396.15434
25/07/2022,423.45794,561.17669,1210.46979
26/07/2022,508.31905,663.88001,1443.29167
27/07/2022,327.73445,493.76483,996.28398
28/07/2022,474.12556,814.38987,1541.37227
29/07/2022,118.65394,337.92559,519.85904
30/07/2022,273.402,447.40205,866.61259
31/07/2022,186.7544,328.0731,614.42582
01/08/2022,164.02251,303.09582,554.59349
02/08/2022,178.16968,277.24389,550.43355
03/08/2022,263.74089,428.36328,832.76031
04/08/2022,548.04903,658.50233,1498.83237
05/08/2022,576.80029,697.76414,1582.17888
06/08/2022,366.49354,546.80868,1108.75757
07/08/2022,240.23334,421.80697,790.15959
08/08/2022,579.58686,764.08455,1652.77205
09/08/2022,438.21366,498.4607,1170.37891
10/08/2022,309.24167,497.10034,971.26429
11/08/2022,430.0865,652.02191,1311.4787
12/08/2022,469.28559,863.50057,1583.06179
13/08/2022,134.63635,363.61047,570.04998
14/08/2022,121.04216,383.37905,568.97439
15/08/2022,635.00872,954.88301,1928.54943
16/08/2022,384.10297,468.32826,1057.27794
17/08/2022,445.31305,600.32517,1283.12891
18/08/2022,117.62485,272.03932,452.39497
19/08/2022,299.52707,405.2958,864.5642
20/08/2022,235.37699,363.01069,723.91698
21/08/2022,255.04353,438.76175,829.82303
22/08/2022,418.6146,538.38724,1180.25398
23/08/2022,191.53275,347.47263,641.15202
24/08/2022,349.19718,528.13052,1063.55872
25/08/2022,413.6971,605.87937,1240.20603
26/08/2022,395.29662,568.84782,1174.96089
27/08/2022,416.27208,644.7422,1283.01712
28/08/2022,232.82196,546.32317,903.31185
29/08/2022,435.94214,838.53805,1506.97331
30/08/2022,566.74799,841.16695,1710.16843
31/08/2022,526.1383,827.71267,1634.44678
01/09/2022,246.21042,397.72998,775.24739
02/09/2022,520.232,837.62284,1635.30073
03/09/2022,326.07446,1301.30488,1801.27867
04/09/2022,148.22664,773.38343,1000.66112
05/09/2022,258.26535,937.14445,1333.14583
06/09/2022,315.28914,1318.16622,1801.6028
07/09/2022,330.6983,1008.28268,1515.34627
08/09/2022,346.52481,966.90617,1498.23673
09/09/2022,353.11695,601.37478,1142.81318
10/09/2022,363.13031,666.52355,1223.31562
11/09/2022,129.31735,269.83814,468.12195
12/09/2022,604.27401,768.76181,1695.30235
13/09/2022,465.67744,715.28252,1429.3113
14/09/2022,496.38737,655.55348,1416.67019
15/09/2022,438.80649,613.30059,1286.12778
16/09/2022,376.88737,510.59464,1088.48052
17/09/2022,445.23376,572.55627,1255.23851
18/09/2022,322.05714,478.52718,972.34119
19/09/2022,255.81641,425.76093,818.00726
20/09/2022,469.63944,567.66984,1287.77356
21/09/2022,310.04573,442.47669,917.87346
22/09/2022,770.93617,798.68862,1980.77422
23/09/2022,790.09449,796.76038,2008.22173
24/09/2022,538.41179,735.18046,1560.73372
25/09/2022,234.56844,412.02877,771.69529
26/09/2022,351.3072,492.91381,1031.57736
27/09/2022,539.71561,667.32673,1494.8791
28/09/2022,432.89367,618.4242,1282.18521
29/09/2022,541.49618,784.777,1615.05952
30/09/2022,332.2333,463.89506,973.3123
01/10/2022,542.1488,707.81997,1539.10321
02/10/2022,451.86889,636.95941,1329.81534
03/10/2022,298.49843,375.35722,833.04843
04/10/2022,463.65418,608.84152,1319.76801
05/10/2022,482.59608,656.83675,1396.80706
06/10/2022,317.98356,389.84398,877.41192
07/10/2022,608.38424,725.00678,1657.84961
08/10/2022,516.47692,684.23013,1476.15036
09/10/2022,68.62972,166.94892,272.17968
10/10/2022,715.27737,830.59892,1927.34228
11/10/2022,451.59045,564.93268,1257.36168
12/10/2022,412.66119,632.31645,1265.05474
13/10/2022,485.26474,559.93568,1303.99793
14/10/2022,931.9319,1006.13159,2435.07391
15/10/2022,284.42275,485.37611,921.48489
16/10/2022,318.14742,556.86378,1044.68306
17/10/2022,315.12734,632.86413,1116.05262
18/10/2022,807.46122,972.32618,2210.41613
19/10/2022,361.48318,914.41226,1468.67877
20/10/2022,355.81656,880.11477,1425.69255
21/10/2022,597.4976,635.32281,1551.47297
22/10/2022,641.50702,797.74786,1781.37822
23/10/2022,285.07954,770.02793,1207.14379
24/10/2022,578.10019,842.19927,1728.60718
25/10/2022,394.53779,606.06612,1211.01564
26/10/2022,112.20376,288.28247,460.32576
27/10/2022,246.8334,468.99028,847.4628
28/10/2022,212.65788,452.2601,778.33098
29/10/2022,340.95694,573.72643,1096.51969
30/10/2022,68.09881,191.90086,296.31752
31/10/2022,115.55963,276.49619,453.68515
01/11/2022,432.1552,694.70826,1357.33698
02/11/2022,179.82599,308.35726,584.08657
03/11/2022,907.36384,829.81377,2221.08558
04/11/2022,948.68151,1066.95225,2521.57691
05/11/2022,708.09732,817.65702,1903.39106
06/11/2022,345.61924,521.90748,1051.84953
07/11/2022,279.64457,459.74623,888.52855
08/11/2022,136.53026,317.47454,526.81802
09/11/2022,250.30751,432.85566,816.65515
10/11/2022,113.86702,226.57478,401.1684
11/11/2022,344.28169,472.53447,1000.42567
12/11/2022,439.29155,702.53165,1376.10264
13/11/2022,125.00284,339.71281,531.38114
14/11/2022,166.65325,438.06495,693.59638
15/11/2022,158.92565,388.30057,631.98312
16/11/2022,360.5764,608.4687,1161.34478
17/11/2022,374.53642,732.41875,1306.6999
18/11/2022,327.48169,543.75249,1045.88408
19/11/2022,75.59865,146.92802,262.84429
20/11/2022,383.97936,510.33734,1099.09749
21/11/2022,1321.03826,831.32549,2856.88925
22/11/2022,918.59277,1054.35163,2462.84093
23/11/2022,330.37436,569.52104,1076.08799
24/11/2022,131.81966,297.85071,499.9713
25/11/2022,248.08598,448.63387,829.02703
26/11/2022,113.04637,248.73146,422.06684
27/11/2022,77.63768,191.86831,310.91109
28/11/2022,1590.1058,1120.91441,3559.04267
29/11/2022,1182.81652,923.10817,2736.7349
30/11/2022,694.06828,817.29509,1881.51831
01/12/2022,264.97885,478.0166,884.31186
02/12/2022,189.68389,395.44139,686.28595
03/12/2022,354.15502,565.43553,1108.4656
04/12/2022,329.38743,869.48947,1374.54313
05/12/2022,747.10135,892.13991,2037.67933
06/12/2022,513.35693,732.70223,1519.83854
07/12/2022,503.93376,741.11001,1513.79763
08/12/2022,553.02875,702.3185,1550.28408
09/12/2022,629.79598,830.69929,1796.37301
10/12/2022,582.33898,814.04395,1706.95127
11/12/2022,575.88252,727.82816,1610.83564
12/12/2022,804.95419,891.21195,2125.45782
13/12/2022,695.03168,818.17593,1883.87631
14/12/2022,406.73798,599.80004,1223.45619
15/12/2022,997.70737,1094.05968,2623.85631
16/12/2022,1309.8326,1183.38912,3191.77105
17/12/2022,872.70639,1127.41289,2465.54398
18/12/2022,322.95453,525.93258,1021.12264
19/12/2022,128.3918,317.02011,513.88479
20/12/2022,295.10306,515.00512,967.49017
21/12/2022,215.00282,434.6509,764.31726
22/12/2022,847.79067,1074.86514,2374.7927
23/12/2022,434.42339,917.60919,1583.71575
24/12/2022,184.68308,441.82539,725.00215
25/12/2022,106.42391,283.35378,446.53475
26/12/2022,270.73264,513.99692,929.11446
27/12/2022,497.45492,782.79587,1545.54941
28/12/2022,1215.18816,1134.88771,2998.15026
29/12/2022,604.95297,873.56509,1801.14671
30/12/2022,198.47438,377.64353,681.96672
31/12/2022,1375.28643,1326.18838,3434.93147
